reserva_id,empleado_id,metodo_id,fecha,monto
3276,1,1,2025-04-19,120.0
3277,1,1,2025-04-23,540.0
3278,1,1,2025-04-20,204.0
3279,1,1,2025-04-22,432.0
3280,1,1,2025-04-22,576.0
3281,1,1,2025-04-23,1750.0
3282,1,1,2025-04-23,800.0
3283,1,1,2025-04-23,990.0
3284,1,1,2025-04-22,576.0
3285,1,1,2025-04-21,561.0
3286,1,1,2025-04-22,480.0
3287,1,1,2025-04-19,108.0
3288,1,1,2025-04-22,748.0
3289,1,1,2025-04-20,216.0
3290,1,1,2025-04-20,320.0
3291,1,1,2025-04-19,80.0
3292,1,1,2025-04-22,432.0
3293,1,1,2025-04-23,990.0
3294,1,1,2025-04-20,240.0
3295,1,1,2025-04-19,160.0
3296,1,1,2025-04-19,120.0
3297,1,1,2025-04-23,480.0
3298,1,1,2025-04-24,1575.0
3299,1,1,2025-04-24,340.0
3300,1,1,2025-04-20,120.0
3301,1,1,2025-04-22,1050.0
3302,1,1,2025-04-20,102.0
3303,1,1,2025-04-21,374.0
3304,1,1,2025-04-24,720.0
3305,1,1,2025-04-21,272.0
3306,1,1,2025-04-22,216.0
3307,1,1,2025-04-20,220.0
3308,1,1,2025-04-23,272.0
3309,1,1,2025-04-23,544.0
3310,1,1,2025-04-23,272.0
3311,1,1,2025-04-24,540.0
3312,1,1,2025-04-24,680.0
3313,1,1,2025-04-24,340.0
3314,1,1,2025-04-24,990.0
3315,1,1,2025-04-21,216.0
3316,1,1,2025-04-24,540.0
3317,1,1,2025-04-24,680.0
3318,1,1,2025-04-23,1400.0
3319,1,1,2025-04-24,600.0
3320,1,1,2025-04-20,187.0
3321,1,1,2025-04-24,800.0
3322,1,1,2025-04-22,216.0
3323,1,1,2025-04-21,320.0
3324,1,1,2025-04-20,68.0
3325,1,1,2025-04-24,1100.0
3326,1,1,2025-04-22,480.0
3327,1,1,2025-04-23,480.0
3328,1,1,2025-04-25,340.0
3329,1,1,2025-04-25,600.0
3330,1,1,2025-04-22,630.0
3331,1,1,2025-04-25,935.0
3332,1,1,2025-04-23,240.0
3333,1,1,2025-04-23,892.5
3334,1,1,2025-04-25,1100.0
3335,1,1,2025-04-23,660.0
3336,1,1,2025-04-21,315.0
3337,1,1,2025-04-23,408.0
3338,1,1,2025-04-22,204.0
3339,1,1,2025-04-25,935.0
3340,1,1,2025-04-21,72.0
3341,1,1,2025-04-23,892.5
3342,1,1,2025-04-24,272.0
3343,1,1,2025-04-24,1400.0
3344,1,1,2025-04-21,350.0
3345,1,1,2025-04-21,120.0
3346,1,1,2025-04-21,120.0
3347,1,1,2025-04-21,160.0
3348,1,1,2025-04-25,800.0
3349,1,1,2025-04-21,72.0
3350,1,1,2025-04-21,297.5
3351,1,1,2025-04-23,945.0
3352,1,1,2025-04-22,240.0
3353,1,1,2025-04-24,432.0
3354,1,1,2025-04-24,880.0
3355,1,1,2025-04-24,544.0
3356,1,1,2025-04-22,700.0
3357,1,1,2025-04-21,102.0
3358,1,1,2025-04-24,432.0
3359,1,1,2025-04-23,204.0
3360,1,1,2025-04-24,204.0
3361,1,1,2025-04-23,144.0
3362,1,1,2025-04-24,306.0
3363,1,1,2025-04-26,1750.0
3364,1,1,2025-04-26,400.0
3365,1,1,2025-04-24,480.0
3366,1,1,2025-04-24,408.0
3367,1,1,2025-04-25,748.0
3368,1,1,2025-04-25,320.0
3369,1,1,2025-04-22,350.0
3370,1,1,2025-04-22,72.0
3371,1,1,2025-04-26,1100.0
3372,1,1,2025-04-26,800.0
3373,1,1,2025-04-24,945.0
3374,1,1,2025-04-22,108.0
3375,1,1,2025-04-22,198.0
3376,1,1,2025-04-23,272.0
3377,1,1,2025-04-22,72.0
3378,1,1,2025-04-24,306.0
3379,1,1,2025-04-25,640.0
3380,1,1,2025-04-24,324.0
3381,1,1,2025-04-27,340.0
3382,1,1,2025-04-26,1400.0
3383,1,1,2025-04-26,320.0
3384,1,1,2025-04-27,1487.5
3385,1,1,2025-04-23,315.0
3386,1,1,2025-04-26,432.0
3387,1,1,2025-04-25,1050.0
3388,1,1,2025-04-27,600.0
3389,1,1,2025-04-23,187.0
3390,1,1,2025-04-25,360.0
3391,1,1,2025-04-27,600.0
3392,1,1,2025-04-24,136.0
3393,1,1,2025-04-25,216.0
3394,1,1,2025-04-25,480.0
3395,1,1,2025-04-26,1260.0
3396,1,1,2025-04-26,544.0
3397,1,1,2025-04-27,1575.0
3398,1,1,2025-04-23,120.0
3399,1,1,2025-04-24,160.0
3400,1,1,2025-04-25,216.0
3401,1,1,2025-04-26,544.0
3402,1,1,2025-04-23,80.0
3403,1,1,2025-04-24,204.0
3404,1,1,2025-04-26,748.0
3405,1,1,2025-04-25,594.0
3406,1,1,2025-04-27,600.0
3407,1,1,2025-04-23,80.0
3408,1,1,2025-04-26,320.0
3409,1,1,2025-04-27,340.0
3410,1,1,2025-04-23,350.0
3411,1,1,2025-04-26,480.0
3412,1,1,2025-04-25,408.0
3413,1,1,2025-04-28,340.0
3414,1,1,2025-04-28,510.0
3415,1,1,2025-04-24,80.0
3416,1,1,2025-04-25,216.0
3417,1,1,2025-04-26,240.0
3418,1,1,2025-04-27,1260.0
3419,1,1,2025-04-27,1400.0
3420,1,1,2025-04-28,1100.0
3421,1,1,2025-04-25,288.0
3422,1,1,2025-04-26,240.0
3423,1,1,2025-04-27,320.0
3424,1,1,2025-04-27,640.0
3425,1,1,2025-04-28,680.0
3426,1,1,2025-04-28,1575.0
3427,1,1,2025-04-27,576.0
3428,1,1,2025-04-28,990.0
3429,1,1,2025-04-28,600.0
3430,1,1,2025-04-25,216.0
3431,1,1,2025-04-26,945.0
3432,1,1,2025-04-27,640.0
3433,1,1,2025-04-25,136.0
3434,1,1,2025-04-25,288.0
3435,1,1,2025-04-24,297.5
3436,1,1,2025-04-25,396.0
3437,1,1,2025-04-26,324.0
3438,1,1,2025-04-25,120.0
3439,1,1,2025-04-26,700.0
3440,1,1,2025-04-26,160.0
3441,1,1,2025-04-26,240.0
3442,1,1,2025-04-27,306.0
3443,1,1,2025-04-25,220.0
3444,1,1,2025-04-28,544.0
3445,1,1,2025-04-29,720.0
3446,1,1,2025-04-25,80.0
3447,1,1,2025-04-25,68.0
3448,1,1,2025-04-26,216.0
3449,1,1,2025-04-25,80.0
3450,1,1,2025-04-28,480.0
3451,1,1,2025-04-26,272.0
3452,1,1,2025-04-25,68.0
3453,1,1,2025-04-28,480.0
3454,1,1,2025-04-28,640.0
3455,1,1,2025-04-28,272.0
3456,1,1,2025-04-27,892.5
3457,1,1,2025-04-28,480.0
3458,1,1,2025-04-26,240.0
3459,1,1,2025-04-25,108.0
3460,1,1,2025-04-28,640.0
3461,1,1,2025-04-28,1400.0
3462,1,1,2025-04-28,880.0
3463,1,1,2025-04-27,324.0
3464,1,1,2025-04-29,1575.0
3465,1,1,2025-04-28,792.0
3466,1,1,2025-04-29,1100.0
3467,1,1,2025-04-30,510.0
3468,1,1,2025-04-30,600.0
3469,1,1,2025-04-29,272.0
3470,1,1,2025-04-27,240.0
3471,1,1,2025-04-27,320.0
3472,1,1,2025-04-29,544.0
3473,1,1,2025-04-29,408.0
3474,1,1,2025-04-29,272.0
3475,1,1,2025-04-28,594.0
3476,1,1,2025-04-27,595.0
3477,1,1,2025-04-28,204.0
3478,1,1,2025-04-26,80.0
3479,1,1,2025-04-27,595.0
3480,1,1,2025-04-26,136.0
3481,1,1,2025-04-26,80.0
3482,1,1,2025-04-28,216.0
3483,1,1,2025-04-29,320.0
3484,1,1,2025-04-28,660.0
3485,1,1,2025-04-26,120.0
3486,1,1,2025-04-28,432.0
3487,1,1,2025-04-30,600.0
3488,1,1,2025-04-28,360.0
3489,1,1,2025-04-29,576.0
3490,1,1,2025-04-26,144.0
3491,1,1,2025-04-30,800.0
3492,1,1,2025-04-30,600.0
3493,1,1,2025-04-27,272.0
3494,1,1,2025-05-01,680.0
3495,1,1,2025-04-30,1400.0
3496,1,1,2025-04-28,630.0
3497,1,1,2025-04-30,792.0
3498,1,1,2025-04-30,272.0
3499,1,1,2025-04-30,272.0
3500,1,1,2025-04-30,480.0
3501,1,1,2025-04-27,72.0
3502,1,1,2025-04-29,216.0
3503,1,1,2025-04-27,220.0
3504,1,1,2025-04-28,160.0
3505,1,1,2025-04-29,216.0
3506,1,1,2025-04-27,187.0
3507,1,1,2025-04-27,136.0
3508,1,1,2025-04-30,640.0
3509,1,1,2025-04-30,408.0
3510,1,1,2025-04-30,288.0
3511,1,1,2025-04-28,288.0
3512,1,1,2025-04-29,561.0
3513,1,1,2025-04-28,216.0
3514,1,1,2025-05-01,720.0
3515,1,1,2025-04-27,297.5
3516,1,1,2025-04-28,240.0
3517,1,1,2025-04-30,792.0
3518,1,1,2025-04-27,72.0
3519,1,1,2025-04-28,144.0
3520,1,1,2025-05-01,600.0
3521,1,1,2025-04-27,220.0
3522,1,1,2025-04-29,324.0
3523,1,1,2025-05-02,400.0
3524,1,1,2025-05-01,408.0
3525,1,1,2025-04-30,204.0
3526,1,1,2025-04-29,700.0
3527,1,1,2025-04-28,187.0
3528,1,1,2025-05-02,1575.0
3529,1,1,2025-04-30,480.0
3530,1,1,2025-05-02,600.0
3531,1,1,2025-05-01,792.0
3532,1,1,2025-04-28,80.0
3533,1,1,2025-05-01,640.0
3534,1,1,2025-04-30,432.0
3535,1,1,2025-04-30,660.0
3536,1,1,2025-05-01,272.0
3537,1,1,2025-04-30,892.5
3538,1,1,2025-05-01,544.0
3539,1,1,2025-04-30,1050.0
3540,1,1,2025-05-02,1750.0
3541,1,1,2025-05-01,272.0
3542,1,1,2025-04-30,408.0
3543,1,1,2025-04-28,144.0
3544,1,1,2025-04-29,595.0
3545,1,1,2025-04-30,1050.0
3546,1,1,2025-04-29,320.0
3547,1,1,2025-05-01,320.0
3548,1,1,2025-04-28,144.0
3549,1,1,2025-05-02,510.0
3550,1,1,2025-05-01,880.0
3551,1,1,2025-04-29,68.0
3552,1,1,2025-05-03,600.0
3553,1,1,2025-04-29,68.0
3554,1,1,2025-05-02,1260.0
3555,1,1,2025-04-30,630.0
3556,1,1,2025-05-01,1050.0
3557,1,1,2025-05-02,748.0
3558,1,1,2025-05-03,540.0
3559,1,1,2025-04-30,440.0
3560,1,1,2025-04-29,160.0
3561,1,1,2025-05-02,748.0
3562,1,1,2025-05-01,240.0
3563,1,1,2025-05-02,544.0
3564,1,1,2025-05-03,1487.5
3565,1,1,2025-05-03,990.0
3566,1,1,2025-04-30,204.0
3567,1,1,2025-04-29,136.0
3568,1,1,2025-04-30,136.0
3569,1,1,2025-04-29,108.0
3570,1,1,2025-05-03,680.0
3571,1,1,2025-05-03,510.0
3572,1,1,2025-05-02,544.0
3573,1,1,2025-05-01,306.0
3574,1,1,2025-05-01,480.0
3575,1,1,2025-05-02,320.0
3576,1,1,2025-04-29,108.0
3577,1,1,2025-05-03,935.0
3578,1,1,2025-05-01,432.0
3579,1,1,2025-05-01,892.5
3580,1,1,2025-05-01,306.0
3581,1,1,2025-05-03,540.0
3582,1,1,2025-05-01,594.0
3583,1,1,2025-05-03,680.0
3584,1,1,2025-05-03,400.0
3585,1,1,2025-05-01,561.0
3586,1,1,2025-05-02,640.0
3587,1,1,2025-05-04,360.0
3588,1,1,2025-05-01,160.0
3589,1,1,2025-04-30,350.0
3590,1,1,2025-05-02,408.0
3591,1,1,2025-05-03,544.0
3592,1,1,2025-05-01,240.0
3593,1,1,2025-05-02,408.0
3594,1,1,2025-04-30,72.0
3595,1,1,2025-04-30,80.0
3596,1,1,2025-04-30,72.0
3597,1,1,2025-05-03,1260.0
3598,1,1,2025-05-02,204.0
3599,1,1,2025-05-03,432.0
3600,1,1,2025-04-30,72.0
3601,1,1,2025-05-01,396.0
3602,1,1,2025-05-01,440.0
3603,1,1,2025-04-30,102.0
3604,1,1,2025-05-03,432.0
3605,1,1,2025-05-01,272.0
3606,1,1,2025-05-02,240.0
3607,1,1,2025-05-01,272.0
3608,1,1,2025-05-03,1400.0
3609,1,1,2025-05-02,594.0
3610,1,1,2025-05-02,324.0
3611,1,1,2025-05-01,72.0
3612,1,1,2025-05-03,306.0
3613,1,1,2025-05-01,120.0
3614,1,1,2025-05-02,595.0
3615,1,1,2025-05-05,1487.5
3616,1,1,2025-05-02,374.0
3617,1,1,2025-05-02,160.0
3618,1,1,2025-05-01,68.0
3619,1,1,2025-05-01,120.0
3620,1,1,2025-05-02,595.0
3621,1,1,2025-05-01,80.0
3622,1,1,2025-05-01,102.0
3623,1,1,2025-05-03,480.0
3624,1,1,2025-05-03,240.0
3625,1,1,2025-05-02,144.0
3626,1,1,2025-05-01,136.0
3627,1,1,2025-05-05,340.0
3628,1,1,2025-05-04,320.0
3629,1,1,2025-05-02,240.0
3630,1,1,2025-05-04,576.0
3631,1,1,2025-05-01,72.0
3632,1,1,2025-05-03,240.0
3633,1,1,2025-05-02,700.0
3634,1,1,2025-05-05,540.0
3635,1,1,2025-05-04,1400.0
3636,1,1,2025-05-01,120.0
3637,1,1,2025-05-05,935.0
3638,1,1,2025-05-05,720.0
3639,1,1,2025-05-03,320.0
3640,1,1,2025-05-02,120.0
3641,1,1,2025-05-02,72.0
3642,1,1,2025-05-04,216.0
3643,1,1,2025-05-02,80.0
3644,1,1,2025-05-02,350.0
3645,1,1,2025-05-02,108.0
3646,1,1,2025-05-04,945.0
3647,1,1,2025-05-02,120.0
3648,1,1,2025-05-06,800.0
3649,1,1,2025-05-04,480.0
3650,1,1,2025-05-05,748.0
3651,1,1,2025-05-03,630.0
3652,1,1,2025-05-04,306.0
3653,1,1,2025-05-06,990.0
3654,1,1,2025-05-04,660.0
3655,1,1,2025-05-04,432.0
3656,1,1,2025-05-04,324.0
3657,1,1,2025-05-06,800.0
3658,1,1,2025-05-03,630.0
3659,1,1,2025-05-04,306.0
3660,1,1,2025-05-03,272.0
3661,1,1,2025-05-05,272.0
3662,1,1,2025-05-03,320.0
3663,1,1,2025-05-04,660.0
3664,1,1,2025-05-04,136.0
3665,1,1,2025-05-06,748.0
3666,1,1,2025-05-07,340.0
3667,1,1,2025-05-06,408.0
3668,1,1,2025-05-07,1750.0
3669,1,1,2025-05-03,315.0
3670,1,1,2025-05-05,945.0
3671,1,1,2025-05-03,220.0
3672,1,1,2025-05-03,315.0
3673,1,1,2025-05-03,102.0
3674,1,1,2025-05-06,748.0
3675,1,1,2025-05-06,640.0
3676,1,1,2025-05-05,324.0
3677,1,1,2025-05-05,480.0
3678,1,1,2025-05-06,288.0
3679,1,1,2025-05-07,1100.0
3680,1,1,2025-05-06,272.0
3681,1,1,2025-05-05,216.0
3682,1,1,2025-05-04,630.0
3683,1,1,2025-05-04,320.0
3684,1,1,2025-05-05,1050.0
3685,1,1,2025-05-07,360.0
3686,1,1,2025-05-06,288.0
3687,1,1,2025-05-07,800.0
3688,1,1,2025-05-04,630.0
3689,1,1,2025-05-07,400.0
3690,1,1,2025-05-03,108.0
3691,1,1,2025-05-05,594.0
3692,1,1,2025-05-04,374.0
3693,1,1,2025-05-03,160.0
3694,1,1,2025-05-07,540.0
3695,1,1,2025-05-07,480.0
3696,1,1,2025-05-07,432.0
3697,1,1,2025-05-07,1400.0
3698,1,1,2025-05-08,360.0
3699,1,1,2025-05-07,288.0
3700,1,1,2025-05-04,108.0
3701,1,1,2025-05-07,880.0
3702,1,1,2025-05-04,350.0
3703,1,1,2025-05-05,144.0
3704,1,1,2025-05-08,540.0
3705,1,1,2025-05-05,288.0
3706,1,1,2025-05-07,288.0
3707,1,1,2025-05-07,544.0
3708,1,1,2025-05-06,660.0
3709,1,1,2025-05-06,480.0
3710,1,1,2025-05-08,1487.5
3711,1,1,2025-05-08,600.0
3712,1,1,2025-05-08,400.0
3713,1,1,2025-05-07,432.0
3714,1,1,2025-05-07,544.0
3715,1,1,2025-05-05,136.0
3716,1,1,2025-05-07,748.0
3717,1,1,2025-05-08,1487.5
3718,1,1,2025-05-06,408.0
3719,1,1,2025-05-07,432.0
3720,1,1,2025-05-06,892.5
3721,1,1,2025-05-08,540.0
3722,1,1,2025-05-07,576.0
3723,1,1,2025-05-07,432.0
3724,1,1,2025-05-08,272.0
3725,1,1,2025-05-07,306.0
3726,1,1,2025-05-09,1487.5
3727,1,1,2025-05-07,892.5
3728,1,1,2025-05-09,1100.0
3729,1,1,2025-05-05,136.0
3730,1,1,2025-05-08,1260.0
3731,1,1,2025-05-09,1487.5
3732,1,1,2025-05-05,350.0
3733,1,1,2025-05-05,68.0
3734,1,1,2025-05-06,216.0
3735,1,1,2025-05-05,187.0
3736,1,1,2025-05-06,272.0
3737,1,1,2025-05-06,288.0
3738,1,1,2025-05-09,1487.5
3739,1,1,2025-05-07,306.0
3740,1,1,2025-05-08,432.0
3741,1,1,2025-05-09,720.0
3742,1,1,2025-05-06,216.0
3743,1,1,2025-05-06,374.0
3744,1,1,2025-05-07,561.0
3745,1,1,2025-05-10,340.0
3746,1,1,2025-05-08,216.0
3747,1,1,2025-05-08,204.0
3748,1,1,2025-05-08,216.0
3749,1,1,2025-05-09,1190.0
3750,1,1,2025-05-07,216.0
3751,1,1,2025-05-07,630.0
3752,1,1,2025-05-06,136.0
3753,1,1,2025-05-09,288.0
3754,1,1,2025-05-10,540.0
3755,1,1,2025-05-06,108.0
3756,1,1,2025-05-09,640.0
3757,1,1,2025-05-08,480.0
3758,1,1,2025-05-07,160.0
3759,1,1,2025-05-09,1260.0
3760,1,1,2025-05-07,136.0
3761,1,1,2025-05-08,1050.0
3762,1,1,2025-05-08,324.0
3763,1,1,2025-05-06,187.0
3764,1,1,2025-05-06,120.0
3765,1,1,2025-05-06,72.0
3766,1,1,2025-05-10,935.0
3767,1,1,2025-05-08,480.0
3768,1,1,2025-05-07,272.0
3769,1,1,2025-05-10,1190.0
3770,1,1,2025-05-11,1100.0
3771,1,1,2025-05-11,600.0
3772,1,1,2025-05-11,600.0
3773,1,1,2025-05-11,680.0
3774,1,1,2025-05-08,288.0
3775,1,1,2025-05-07,68.0
3776,1,1,2025-05-08,160.0
3777,1,1,2025-05-10,320.0
3778,1,1,2025-05-09,240.0
3779,1,1,2025-05-10,748.0
3780,1,1,2025-05-08,630.0
3781,1,1,2025-05-11,800.0
3782,1,1,2025-05-10,408.0
3783,1,1,2025-05-10,640.0
3784,1,1,2025-05-10,288.0
3785,1,1,2025-05-09,660.0
3786,1,1,2025-05-11,935.0
3787,1,1,2025-05-09,432.0
3788,1,1,2025-05-11,540.0
3789,1,1,2025-05-11,990.0
3790,1,1,2025-05-07,160.0
3791,1,1,2025-05-09,945.0
3792,1,1,2025-05-11,510.0
3793,1,1,2025-05-12,510.0
3794,1,1,2025-05-12,1575.0
3795,1,1,2025-05-08,72.0
3796,1,1,2025-05-12,1575.0
3797,1,1,2025-05-12,540.0
3798,1,1,2025-05-08,220.0
3799,1,1,2025-05-10,360.0
3800,1,1,2025-05-11,288.0
3801,1,1,2025-05-09,320.0
3802,1,1,2025-05-12,680.0
3803,1,1,2025-05-08,220.0
3804,1,1,2025-05-12,680.0
3805,1,1,2025-05-12,540.0
3806,1,1,2025-05-08,136.0
3807,1,1,2025-05-10,324.0
3808,1,1,2025-05-10,432.0
3809,1,1,2025-05-08,102.0
3810,1,1,2025-05-11,432.0
3811,1,1,2025-05-09,320.0
3812,1,1,2025-05-12,360.0
3813,1,1,2025-05-10,240.0
3814,1,1,2025-05-08,108.0
3815,1,1,2025-05-10,480.0
3816,1,1,2025-05-11,408.0
3817,1,1,2025-05-10,204.0
3818,1,1,2025-05-11,945.0
3819,1,1,2025-05-10,136.0
3820,1,1,2025-05-09,68.0
3821,1,1,2025-05-12,272.0
3822,1,1,2025-05-10,216.0
3823,1,1,2025-05-12,1400.0
3824,1,1,2025-05-09,102.0
3825,1,1,2025-05-13,990.0
3826,1,1,2025-05-10,160.0
3827,1,1,2025-05-12,748.0
3828,1,1,2025-05-10,160.0
3829,1,1,2025-05-11,1050.0
3830,1,1,2025-05-09,144.0
3831,1,1,2025-05-10,144.0
3832,1,1,2025-05-11,892.5
3833,1,1,2025-05-13,1750.0
3834,1,1,2025-05-10,136.0
3835,1,1,2025-05-10,160.0
3836,1,1,2025-05-11,204.0
3837,1,1,2025-05-13,720.0
3838,1,1,2025-05-12,1190.0
3839,1,1,2025-05-10,396.0
3840,1,1,2025-05-13,1487.5
3841,1,1,2025-05-10,144.0
3842,1,1,2025-05-12,408.0
3843,1,1,2025-05-12,792.0
3844,1,1,2025-05-12,216.0
3845,1,1,2025-05-11,595.0
3846,1,1,2025-05-14,1575.0
3847,1,1,2025-05-12,561.0
3848,1,1,2025-05-10,80.0
3849,1,1,2025-05-14,680.0
3850,1,1,2025-05-11,320.0
3851,1,1,2025-05-11,272.0
3852,1,1,2025-05-11,396.0
3853,1,1,2025-05-13,320.0
3854,1,1,2025-05-10,108.0
3855,1,1,2025-05-14,800.0
3856,1,1,2025-05-11,288.0
3857,1,1,2025-05-13,432.0
3858,1,1,2025-05-11,136.0
3859,1,1,2025-05-14,600.0
3860,1,1,2025-05-11,240.0
3861,1,1,2025-05-10,315.0
3862,1,1,2025-05-10,144.0
3863,1,1,2025-05-11,374.0
3864,1,1,2025-05-13,880.0
3865,1,1,2025-05-14,510.0
3866,1,1,2025-05-12,160.0
3867,1,1,2025-05-12,136.0
3868,1,1,2025-05-13,408.0
3869,1,1,2025-05-14,432.0
3870,1,1,2025-05-11,80.0
3871,1,1,2025-05-15,1750.0
3872,1,1,2025-05-14,320.0
3873,1,1,2025-05-11,120.0
3874,1,1,2025-05-11,102.0
3875,1,1,2025-05-11,136.0
3876,1,1,2025-05-14,272.0
3877,1,1,2025-05-11,160.0
3878,1,1,2025-05-12,160.0
3879,1,1,2025-05-12,136.0
3880,1,1,2025-05-14,1400.0
3881,1,1,2025-05-15,600.0
3882,1,1,2025-05-13,432.0
3883,1,1,2025-05-12,396.0
3884,1,1,2025-05-12,288.0
3885,1,1,2025-05-12,204.0
3886,1,1,2025-05-14,544.0
3887,1,1,2025-05-12,595.0
3888,1,1,2025-05-14,880.0
3889,1,1,2025-05-11,144.0
3890,1,1,2025-05-14,272.0
3891,1,1,2025-05-15,360.0
3892,1,1,2025-05-14,1400.0
3893,1,1,2025-05-13,408.0
3894,1,1,2025-05-12,288.0
3895,1,1,2025-05-12,68.0
3896,1,1,2025-05-15,320.0
3897,1,1,2025-05-16,510.0
3898,1,1,2025-05-14,408.0
3899,1,1,2025-05-12,80.0
3900,1,1,2025-05-16,510.0
3901,1,1,2025-05-13,320.0
3902,1,1,2025-05-13,216.0
3903,1,1,2025-05-14,240.0
3904,1,1,2025-05-12,144.0
3905,1,1,2025-05-14,892.5
3906,1,1,2025-05-12,160.0
3907,1,1,2025-05-16,1100.0
3908,1,1,2025-05-15,1400.0
3909,1,1,2025-05-13,320.0
3910,1,1,2025-05-15,288.0
3911,1,1,2025-05-16,340.0
3912,1,1,2025-05-14,216.0
3913,1,1,2025-05-15,272.0
3914,1,1,2025-05-12,108.0
3915,1,1,2025-05-13,204.0
3916,1,1,2025-05-15,480.0
3917,1,1,2025-05-16,540.0
3918,1,1,2025-05-13,374.0
3919,1,1,2025-05-14,360.0
3920,1,1,2025-05-14,561.0
3921,1,1,2025-05-15,408.0
3922,1,1,2025-05-17,340.0
3923,1,1,2025-05-14,240.0
3924,1,1,2025-05-14,216.0
3925,1,1,2025-05-13,72.0
3926,1,1,2025-05-17,600.0
3927,1,1,2025-05-13,297.5
3928,1,1,2025-05-15,306.0
3929,1,1,2025-05-14,374.0
3930,1,1,2025-05-16,880.0
3931,1,1,2025-05-17,1575.0
3932,1,1,2025-05-17,540.0
3933,1,1,2025-05-13,144.0
3934,1,1,2025-05-13,136.0
3935,1,1,2025-05-13,68.0
3936,1,1,2025-05-13,198.0
3937,1,1,2025-05-16,320.0
3938,1,1,2025-05-14,144.0
3939,1,1,2025-05-13,120.0
3940,1,1,2025-05-16,748.0
3941,1,1,2025-05-16,480.0
3942,1,1,2025-05-14,272.0
3943,1,1,2025-05-17,680.0
3944,1,1,2025-05-16,576.0
3945,1,1,2025-05-14,440.0
3946,1,1,2025-05-17,288.0
3947,1,1,2025-05-16,432.0
3948,1,1,2025-05-17,288.0
3949,1,1,2025-05-16,892.5
3950,1,1,2025-05-14,68.0
3951,1,1,2025-05-16,306.0
3952,1,1,2025-05-14,80.0
3953,1,1,2025-05-15,440.0
3954,1,1,2025-05-14,136.0
3955,1,1,2025-05-16,660.0
3956,1,1,2025-05-17,576.0
3957,1,1,2025-05-16,408.0
3958,1,1,2025-05-16,660.0
3959,1,1,2025-05-16,1050.0
3960,1,1,2025-05-18,800.0
3961,1,1,2025-05-17,640.0
3962,1,1,2025-05-15,216.0
3963,1,1,2025-05-18,720.0
3964,1,1,2025-05-16,408.0
3965,1,1,2025-05-17,408.0
3966,1,1,2025-05-14,160.0
3967,1,1,2025-05-16,360.0
3968,1,1,2025-05-15,700.0
3969,1,1,2025-05-18,510.0
3970,1,1,2025-05-15,288.0
3971,1,1,2025-05-14,350.0
3972,1,1,2025-05-18,990.0
3973,1,1,2025-05-14,220.0
3974,1,1,2025-05-17,640.0
3975,1,1,2025-05-15,102.0
3976,1,1,2025-05-15,102.0
3977,1,1,2025-05-19,1750.0
3978,1,1,2025-05-17,432.0
3979,1,1,2025-05-18,320.0
3980,1,1,2025-05-15,136.0
3981,1,1,2025-05-15,80.0
3982,1,1,2025-05-16,160.0
3983,1,1,2025-05-15,144.0
3984,1,1,2025-05-19,1750.0
3985,1,1,2025-05-18,288.0
3986,1,1,2025-05-16,204.0
3987,1,1,2025-05-15,187.0
3988,1,1,2025-05-19,680.0
3989,1,1,2025-05-15,144.0
3990,1,1,2025-05-16,204.0
3991,1,1,2025-05-15,198.0
3992,1,1,2025-05-18,1190.0
3993,1,1,2025-05-18,544.0
3994,1,1,2025-05-18,288.0
3995,1,1,2025-05-17,324.0
3996,1,1,2025-05-15,297.5
3997,1,1,2025-05-15,120.0
3998,1,1,2025-05-15,198.0
3999,1,1,2025-05-16,396.0
4000,1,1,2025-05-18,360.0
4001,1,1,2025-05-18,216.0
4002,1,1,2025-05-17,160.0
4003,1,1,2025-05-16,68.0
4004,1,1,2025-05-17,630.0
4005,1,1,2025-05-20,1100.0
4006,1,1,2025-05-16,136.0
4007,1,1,2025-05-17,288.0
4008,1,1,2025-05-19,288.0
4009,1,1,2025-05-16,72.0
4010,1,1,2025-05-16,350.0
4011,1,1,2025-05-20,360.0
4012,1,1,2025-05-18,892.5
4013,1,1,2025-05-17,240.0
4014,1,1,2025-05-18,216.0
4015,1,1,2025-05-19,320.0
4016,1,1,2025-05-19,880.0
4017,1,1,2025-05-20,800.0
4018,1,1,2025-05-18,408.0
4019,1,1,2025-05-16,350.0
4020,1,1,2025-05-17,440.0
4021,1,1,2025-05-16,144.0
4022,1,1,2025-05-17,160.0
4023,1,1,2025-05-19,1260.0
4024,1,1,2025-05-20,1100.0
4025,1,1,2025-05-18,660.0
4026,1,1,2025-05-17,204.0
4027,1,1,2025-05-21,1487.5
4028,1,1,2025-05-18,396.0
4029,1,1,2025-05-17,315.0
4030,1,1,2025-05-17,102.0
4031,1,1,2025-05-19,324.0
4032,1,1,2025-05-18,272.0
4033,1,1,2025-05-20,544.0
4034,1,1,2025-05-19,204.0
4035,1,1,2025-05-20,288.0
4036,1,1,2025-05-18,320.0
4037,1,1,2025-05-21,400.0
4038,1,1,2025-05-20,748.0
4039,1,1,2025-05-18,630.0
4040,1,1,2025-05-17,187.0
4041,1,1,2025-05-21,680.0
4042,1,1,2025-05-17,350.0
4043,1,1,2025-05-19,324.0
4044,1,1,2025-05-19,360.0
4045,1,1,2025-05-21,800.0
4046,1,1,2025-05-19,324.0
4047,1,1,2025-05-17,187.0
